Chrysotachina,Chrysotachina Wood06DHJ02,species
Malthodes,Malthodes marginatus,species
Dendrocincla,Dendrocincla tyrannina,species
Hoplonomia,Hoplonomia PAK01,species
Chilicola,Chilicola vernalis,species
Garypidae,Anchigarypus,genus
Haliotis,Haliotis diversicolor,species
Diptera,Hesperinidae,family
Edessa,Edessa rixosa,species
Rostrhamus,Rostrhamus sociabilis,species
Eustalomyia,Eustalomyia hilaris,species
Polydesma,Polydesma umbricola,species
Gymnodoris,Gymnodoris ceylonica,species
Tenebrionidae,Tribolium,genus
Phostria,Phostria temira,species
Scopula,Scopula rubraria,species
Somatochlora,Somatochlora flavomaculata,species
Caridina,Caridina logemanni,species
Friesea,Friesea millsi,species
Calcinus,Calcinus sp. MCDM-2011,species
Cicadellidae,Streptanus,genus
Gobius,Gobius niger,species
Braconidae,Agathirsia,genus
Nomada,Nomada composita,species
Sergentomyia,Sergentomyia babu,species
Oleria,Oleria astrea,species
Odontotaenius,Odontotaenius disjunctus,species
Hubbardiidae,Stenochrus,genus
Edessa,Edessa caldaria,species
Eunica,Eunica chlororhoa,species
Parapoynx,Parapoynx crisonalis,species
Fregata,Fregata minor,species
Istiophorus,Istiophorus platypterus,species
Clupeidae,Clupea,genus
Carabidae,Harpalus,genus
Salmonidae,Prosopium,genus
Moenkhausia,Moenkhausia costae,species
Bolma,Bolma henica,species
Evergestis,Evergestis rimosalis,species
Promethes,Promethes sulcator,species
Perciformes,Scaridae,family
alyMalaise01,alyMalaise01 Malaise4279,species
Neoclanis,Neoclanis basalis,species
Triacanthidae,Triacanthus,genus
Leptobyrsa,Leptobyrsa decora,species
Nymphalidae,Dione,genus
Hasarius,Hasarius adansoni,species
Atherinella,Atherinella alvarezi,species
Veneridae,Cyclina,genus
Augerella,Augerella orientalis,species
Chrysomelidae,Epitrix,genus
Sagittidae,Flaccisagitta,genus
Elachista,Elachista hispanica,species
Pterophoridae,pteroJanzen01,genus
Hydrophilidae,Cymbiodyta,genus
Indohya,Indohya sp. PSE147,species
Prosimulium,Prosimulium arvum,species
Glyptapanteles,Glyptapanteles Whitfield91,species
Scarabaeidae,Tetraserica,genus
Neurophyseta,Neurophyseta completalis,species
Telanepsia,Telanepsia coprobora,species
Fannia,Fannia parva,species
Squalius,Squalius cephalus,species
Clupeichthys,Clupeichthys perakensis,species
Lacinipolia,Lacinipolia vicina,species
Lonchopria,Lonchopria similis,species
Issidae,Hysteropterum,genus
Helophilus,Helophilus fasciatus,species
Phthorima,Phthorima xanthaspis,species
Araneae,Leptonetidae,family
Trosia,Trosia fallax,species
Lacosoma,Lacosoma chiridota,species
Mecoptera,Panorpodidae,family
Nematoda,Enoplea,class
Bembecia,Bembecia albanensis,species
cosmoMalaise01,cosmoMalaise01 Malaise8009,species
Polychaeta,Sabellida,order
Cheiracanthiidae,Cheiramiona,genus
spiloMalaise5041,spiloMalaise5041 Malaise5041,species
Snellenius,Snellenius mariakuzminae,species
Dinophysis,Dinophysis rotundata,species
Sphingidae,Cechetra,genus
Cheumatopsyche,Cheumatopsyche lucida,species
Eupsilia,Eupsilia cirripalea,species
Cicadellidae,Rhabdotalebra,genus
Pteronyssoides,Pteronyssoides motacillae,species
Uroleucon,Uroleucon luteolum,species
Xylodonta,Xylodonta markvanputteni,species
Operophtera,Operophtera bruceata,species
Heteromyidae,Liomys,genus
Miobantia,Miobantia fuscata,species
Amorphochelus,Amorphochelus retusus,species
Noctuidae,Eugnorisma,genus
Curimatidae,Steindachnerina,genus
Chalarus,Chalarus indistinctus,species
Idaea,Idaea BioLep243,species
Trissolcus,Trissolcus corai,species
Drosophila,Drosophila leonis,species
Cardiocondyla,Cardiocondyla wroughtonii,species
Pterasteridae,Pteraster,genus
Nycteridae,Nycteris,genus
Ozarba,Ozarba aeria,species
Hebardina,Hebardina concinna,species
Acrididae,Bootettix,genus
Jassa,Jassa morinoi,species
Ranidae,Odorrana,genus
Scarabaeidae,Enema,genus
Discoderus,Discoderus robustus,species
Chauliops,Chauliops bisontula,species
Staphylinidae,Aloconota,genus
Epistrophe,Epistrophe grossulariae,species
spiloBioLep01,spiloBioLep01 BioLep443,species
Nystalea,Nystalea squamosa,species
elachBioLep01,elachBioLep01 BioLep576,species
Ichneumonidae,Zaglyptomorpha,genus
Tetraleurodes,Tetraleurodes acaciae,species
Hesperiidae,Quadrus,genus
Tanytarsus,Tanytarsus curvicristatus,species
Rhynchaenus,Rhynchaenus dorsoplanatus,species
Tephritidae,Dirioxa,genus
Andrena,Andrena cyanomicans,species
Hymenoptera,Tenthredinidae,family
Blenniidae,Omobranchus,genus
Diptera,Ulidiidae,family
Phoridae,Neodohrniphora,genus
Clavulariidae,Clavularia,genus
Ocypodidae,Leptuca,genus
Fusarium,Fusarium culmorum,species
Syngnathus,Syngnathus acus,species
Parotis,Parotis atlitalis,species
Sturnidae,Acridotheres,genus
Paratya,Paratya australiensis,species
Thripidae,Chirothrips,genus
Eupithecia,Eupithecia polylibades,species
Sphingidae,Platysphinx,genus
Ophiurida,Ophiosphalmidae,family
Gabaza,Gabaza argentea,species
Linyphiidae,Gongylidium,genus
Melanotus,Melanotus castanipes,species
Araneae,Agelenidae,family
Erebia,Erebia pronoe,species
Chira,Chira spinosa,species
Peromyscus,Peromyscus mexicanus,species
Rhodymeniales,Faucheaceae,family
Lepidoptera,Peleopodidae,family
Sternopygus,Sternopygus macrurus,species
Syrphidae,Dioprosopa,genus
Falcicornis,Falcicornis cuongi,species
Corixidae,Corixa,genus
Berycidae,Beryx,genus
Antennariidae,Histrio,genus
Heptathela,Heptathela otoha,species
Zelomorpha,Zelomorpha angelsolisi,species
Attelabidae,Deporaus,genus
Leucania,Leucania multilinea,species
Allogalumna,Allogalumna longipluma,species
Anguilliformes,Serrivomeridae,family
Boloria,Boloria chariclea,species
Hesperiidae,Chiothion,genus
Sachatamia,Sachatamia albomaculata,species
Pheidole,Pheidole prattorum,species
Comibaena,Comibaena quadrinotata,species
Dicyrtoma,Dicyrtoma maculosa,species
Pyramidellidae,Odostomia,genus
Poecilasmatidae,Octolasmis,genus
Xestia,Xestia alpicola,species
Chiromantes,Chiromantes haematocheir,species
Phanogomphus,Phanogomphus exilis,species
Argyresthia,Argyresthia sp. 4,species
Heterischnus,Heterischnus ridibundus,species
Bida,Bida radiosella,species
Agathidium,Agathidium pulchrum,species
Antiblemma,Antiblemma Poole16,species
Caudata,Hynobiidae,family
Brentidae,Neapion,genus
Mythimna,Mythimna albiradiosa,species
Xysticus,Xysticus emertoni,species
Xibaro,Xibaro OTU15,species
Chrysomelidae,Megabruchidius,genus
Adelidae,Adela,genus
Erebidae,Cloesia,genus
Euproctis,Euproctis baliolalis,species
Cladonychiidae,Sinonychia,genus
Parupeneus,Parupeneus pleurostigma,species
cosmoMalaise01,cosmoMalaise01 Malaise5745,species
Ichthyomyzon,Ichthyomyzon greeleyi,species
Palpita,Palpita bonjongalis,species
Tylosurus,Tylosurus crocodilus,species
Perciformes,Terapontidae,family
Dipodomys,Dipodomys merriami,species
Erebidae,Poliopastea,genus
elachBioLep01,elachBioLep01 BioLep196,species
Merulinidae,Platygyra,genus
Cricotopus,Cricotopus skirwithensis,species
Pollenia,Pollenia angustigena,species
Depressariidae,Mothonica,genus
Papilionidae,Zerynthia,genus
gelJanzen01,gelJanzen01 Janzen1431,species
Saturniidae,Tagoropsiella,genus
Sericochroa,Sericochroa felderiDHJ03,species
Hemiptera,Monophlebidae,family
Lobobunaea,Lobobunaea acetes,species
Oxyopes,Oxyopes scalaris,species
Cinetus,Cinetus sequester,species
Sessilia,Chelonibiidae,family
Anatidae,Melanitta,genus
Bodiloides,Bodiloides ictericus,species
Psychodidae,Telmatoscopus,genus
Micropezidae,Paragrallomyia,genus
Brachurapteryx,Brachurapteryx tesserata,species
Holocentridae,Plectrypops,genus
Hypomicrogaster,Hypomicrogaster OVRGDHJ06,species
Aristosyrphus,Aristosyrphus carpenteri,species
Gastracanthus,Gastracanthus pulcherrimus,species
Tetractinellida,Pachastrellidae,family
Naesiotus,Naesiotus ochsneri,species
Caiman,Caiman latirostris,species
Feltia,Feltia tricosa,species
Lycaenidae,Cephetola,genus
Veneridae,Austrovenus,genus
Trichomycteridae,Trichomycterus,genus
Flustrellidridae,Flustrellidra,genus
Derbidae,Anotia,genus
Sepiola,Sepiola tridens,species
Kallymeniaceae,Psaromenia,genus
Amphipoda,Hyperiidae,family
Ectopsocus,Ectopsocus californicus,species
Gelechiidae,Macrenches,genus
Lucinida,Lucinidae,family
Furcula,Furcula bifida,species
Megalodontes,Megalodontes eversmanni,species
Cryptocercus,Cryptocercus wolongensis,species
Drapetis,Drapetis simulans,species
Zarhipis,Zarhipis integripennis,species
Tapinoma,Tapinoma pallipes,species
Monomorium,Monomorium fridae,species
Ophthalmitis,Ophthalmitis AH01La,species
Araneae,Anamidae,family
Illinoia,Illinoia liriodendri,species
Kalotermitidae,Calcaritermes,genus
Loricariidae,Neoplecostomus,genus
Zenaida,Zenaida asiatica,species
Acizzia,Acizzia uncatoides,species
Psilosetia,Psilosetia pura,species
Geometridae,Gonanticlea,genus
Dactyloptena,Dactyloptena papilio,species
Miridae,Orthocephalus,genus
Modestana,Modestana modesta,species
Tetrastichus,Tetrastichus halidayi,species
Oomyzus,Oomyzus scaposus,species
Bradysia,Bradysia urticae,species
Diatenes,Diatenes gerula,species
Pachyneuron,Pachyneuron groenlandicum,species
Testudinidae,Manouria,genus
Eumenidae,Euodynerus,genus
Lycidae,Calopteron,genus
Colubridae,Oxyrhopus,genus
Erebidae,Callisthenia,genus
Megastylus,Megastylus Malaise2746,species
Apanteles,Apanteles naso,species
Calliphoridae,Chrysomya,genus
Salticidae,Chalcoscirtus,genus
Hippoglossus,Hippoglossus stenolepis,species
Malacocoris,Malacocoris chlorizans,species
Curculionidae,Hypoborus,genus
Hydropsychidae,Ceratopsyche,genus
Rasbora,Rasbora sarawakensis,species
Magelona,Magelona fasciata,species
Fusiturridae,Fusiturris,genus
Meteorus,Meteorus sterictae,species
Isocentris,Isocentris filalis,species
Chrysomela,Chrysomela mainensis,species
Cordilura,Cordilura confusa,species
Noctuidae,Cerastis,genus
Stereophaedusa,Stereophaedusa japonica,species
Liocarpilodes,Liocarpilodes integerrimus,species
Xiphocentronidae,Machairocentron,genus
Tapinoma,Tapinoma magnum,species
Tetragoneura,Tetragoneura sylvatica,species
Polistes,Polistes associus,species
Proctophyllodes,Proctophyllodes serini,species
Homaeotarsus,Homaeotarsus cribratus,species
Heterotrissocladius,Heterotrissocladius changi,species
Aloconota,Aloconota insecta,species
Chilocyrtus,Chilocyrtus Malaise3277,species
Neanuridae,Friesea,genus
spiloBioLep01,spiloBioLep01 BioLep390,species
Cecidomyiidae,Aphidoletes,genus
Macropodidae,Lagorchestes,genus
Winthemia,Winthemia Janzen60,species
Cymindis,Cymindis cribricollis,species
Stegostoma,Stegostoma fasciatum,species
Echinococcus,Echinococcus canadensis,species
Sphecodes,Sphecodes ranunculi,species
Tortricidae,tortBioLep01,genus
Pontania,Pontania nivalis,species
Lithophane,Lithophane amanda,species
Nannopus,Nannopus ganghwaensis,species
Diapriidae,Zygota,genus
Alcidae,Cerorhinca,genus
Tetramorium,Tetramorium dysalum,species
Maltagorea,Maltagorea rostaingi,species
Geometridae,Miantochora,genus
Melaphis,Melaphis asafitchi,species
Sylvilagus,Sylvilagus brasiliensis,species
Notodontidae,Goodgeria,genus
Aphididae,Chromaphis,genus
Nemoria,Nemoria acutularia,species
Pristina,Pristina osborni,species
Ceromitia,Ceromitia wahlbergi,species
Hesperiidae,Hyalothyrus,genus
Ichthybotus,Ichthybotus hudsoni,species
Vermetidae,Petaloconchus,genus
Anaspidacea,Koonungidae,family
Bembidion,Bembidion breve,species
Leptoceridae,Ceraclea,genus
Epimecis,Epimecis matronaria,species
Lycoriella,Lycoriella abbrevinervis,species
Halocaridina,Halocaridina rubra,species
tinBioLep01,tinBioLep01 BioLep1590,species
Myrmecina,Myrmecina graminicola,species
Nymphalidae,Gnophodes,genus
Rhagada,Rhagada angulata,species
Phaeomolis,Phaeomolis lineatusDHJ02,species
Tettigoniidae,Baetica,genus
Riodinidae,Perophthalma,genus
Pauesia,Pauesia sp.,species
Glyphidocera,Glyphidocera comae,species
Belonoglanis,Belonoglanis tenuis,species
Leptocypris,Leptocypris weeksii,species
Sebastes,Sebastes miniatus,species
Cheiramiona,Cheiramiona mlawula,species
Syrphidae,Parasyrphus,genus
Hypsizygus,Hypsizygus tessulatus,species
Dyakiidae,Everettia,genus
Kryptolebias,Kryptolebias marmoratus,species
Synchiropus,Synchiropus splendidus,species
cicadidJanzen01,cicadidJanzen01 Janzen02,species
Tenebrionidae,Phegoneus,genus
Lithodes,Lithodes sp.,species
Simorcus,Simorcus haddadi,species
Daphnia,Daphnia magna,species
Lepidoptera,Sphingidae,family
Acosmeryx,Acosmeryx castanea,species
Myiopharus,Myiopharus Janzen9636,species
Gastropoda,Trochida,order
Pimpla,Pimpla caeruleata,species
Aseptis,Aseptis binotata,species
Adhemarius,Adhemarius palmeri,species
Sarcophaga,Sarcophaga hirtipes,species
Charadriiformes,Charadriidae,family
Bivalvia,Adapedonta,order
Furnariidae,Synallaxis,genus
Cerambycidae,Cosmosalia,genus
Canthidium,Canthidium tuberifrons,species
Hylaeus,Hylaeus sinuatus,species
Lapposyrphus,Lapposyrphus lapponicus,species
Teratopora,Teratopora acosma,species
Erebidae,Chamyna,genus
Hyriidae,Westralunio,genus
Crambidae,Herpetogramma,genus
Callistoplacidae,Callistochiton,genus
Duhemia,Duhemia variegata,species
Sarcophaga,Sarcophaga caudagalli,species
Monoksa,Monoksa dorsiplana,species
Titaea,Titaea tamerlan,species
Ichneumonidae,Hypsicera,genus
Theridiidae,Latrodectus,genus
Empididae,Lamprempis,genus
Sargassaceae,Acrocarpia,genus
Braconidae,Choeras,genus
Eupithecia,Eupithecia Janzen230,species
Fimoscolex,Fimoscolex sp.,species
Diglyphus,Diglyphus chabrias,species
Lophocampa,Lophocampa subannula,species
Caenis,Caenis hilaris,species
Monomorium,Monomorium cyaneum,species
Arhodia,Arhodia lasiocamparia,species
Gastroplakaeis,Gastroplakaeis delicatula,species
Turdus,Turdus maranonicus,species
Rallidae,Laterallus,genus
Microphorella,Microphorella sp. SEB19,species
Onchidella,Onchidella marginata,species
Carcharhinus,Carcharhinus melanopterus,species
Hemineura,Hemineura sp. 1EM&KJ,species
Florideophyceae,Halymeniales,order
Tebennotoma,Tebennotoma aciculatus,species
Fejervarya,Fejervarya kawamurai,species
Acanthopagrus,Acanthopagrus bifasciatus,species
Milvus,Milvus migrans,species
Xylophanes,Xylophanes tersa,species
Hypena,Hypena lividalis,species
Australomimetus,Australomimetus sennio,species
Notodontidae,Magava,genus
Tetrigidae,Chiriquia,genus
Anthoathecata,Pandeidae,family
Biomphalaria,Biomphalaria sp. KH13,species
Dalceridae,Acraga,genus
Lasionycta,Lasionycta leucocycla,species
Ruspolia,Ruspolia lineosa,species
Osmundaria,Osmundaria obtusiloba,species
Didelphimorphia,Didelphidae,family
Rachispoda,Rachispoda michigana,species
Kybos,Kybos smaragdula,species
Eupithecia,Eupithecia Janzen211,species
Nylanderia,Nylanderia dodo,species
Chrysochraon,Chrysochraon dispar,species
Junonia,Junonia coenia,species
Cydia,Cydia marita,species
Dolichopodidae,Chrysotus,genus
Neoglyphidodon,Neoglyphidodon nigroris,species
Choreutidae,Anthophila,genus
Dolerus,Dolerus subarcticus,species
Margaritifera,Margaritifera dahurica,species
Aphis,Aphis spiraecola,species
Papaipema,Papaipema eryngii,species
Acantherus,Acantherus piperatus,species
Pyralidae,Spectrotrota,genus
Sternopygidae,Eigenmannia,genus
Aphrophora,Aphrophora maculosa,species
Irenidae,Irena,genus
Dendrochirotida,Phyllophoridae,family
Proctophyllodidae,Proctophyllodes,genus
Stephanitis,Stephanitis chinensis,species
Zebronia,Spilomela pantheralisDHJ02,species
Polygraphus,Polygraphus proximus,species
Earias,Earias insulana,species
Xylophagus,Xylophagus reflectens,species
Gila,Gila eremica,species
Ericaphis,Ericaphis gentneri,species
Dicyrtomidae,Dicyrtoma,genus
Bostrichidae,Sinoxylon,genus
Necterosoma,Necterosoma undecimlineatum,species
psychJanzen21,psychJanzen21 Malaise6216,species
Campylomyza,Campylomyza dilatata,species
Halacaridae,Rhombognathus,genus
Dicroglossidae,Occidozyga,genus
Boletina,Boletina fennoscandica,species
Crinodes,Crinodes ritsemaeDHJ01,species
Lygocoris,Lygocoris pabulinus,species
Anaka,Anaka burmensis,species
Hypatopa,Hypatopa punctiferella,species
Cunaxidae,Cunaxoides,genus
Carabidae,Metacolpodes,genus
Diaphanosoma,Diaphanosoma dubium,species
Trichina,Trichina clavipes,species
Blattodea,Kalotermitidae,family
Eumida,Eumida elektra,species
Hippoboscidae,Strebla,genus
Synchlora,Synchlora astraeoides,species
Cryptophagidae,Telmatophilus,genus
Motya,Neostictoptera nigropuncta,species
Scolecitrichidae,Racovitzanus,genus
Platythyrea,Platythyrea MGm01,species
Zatrephes,Zatrephes funebris,species
Amphinomida,Amphinomidae,family
Mycetophila,Mycetophila perpallida,species
Oreochromis,Oreochromis urolepis,species
Geometridae,Comostola,genus
Svistella,Svistella bifasciata,species
Erebidae,Himerarctia,genus
Discodorididae,Jorunna,genus
Diptera,Hybotidae,family
Taeniopoda,Taeniopoda picticornis,species
Antaeotricha,Antaeotricha Janzen62,species
Ichneumonidae,Meloboris,genus
Meragisa,Meragisa marcata,species
Sorex,Sorex tundrensis,species
Clistopyga,Clistopyga henryi,species
Limacodidae,Cania,genus
Campaea,Campaea perlata,species
Pteronotus,Pteronotus parnellii,species
Rogeria,Rogeria MAS003,species
Potamyia,Potamyia sp. gmycC71,species
Walshia,Walshia dispar,species
Decapoda,Xiphocarididae,family
Rhyparochromidae,Aphanus,genus
Bradysia,Bradysia splendida,species
Noctuidae,Araeopteron,genus
Rhyparochromidae,Pseudopachybrachius,genus
Belostoma,Belostoma candidulum,species
Noctuidae,Parabagrotis,genus
Isophrictis,Isophrictis magnella,species
Neotrogla,Neotrogla truncata,species
Bombus,Bombus vancouverensis,species
Dichagyris,Dichagyris variabilis,species
Mompha,Mompha JFL01,species
Nolidae,Calathusa,genus
Limnephilus,Limnephilus subcentralis,species
Evacanthus,Evacanthus heimianus,species
Chrysoteuchia,Chrysoteuchia topiarius,species
Pycnopsyche,Pycnopsyche gentilis,species
Cossus,Cossus afghanistana,species
Micropterus,Micropterus treculii,species
Plectiscus,Plectiscus Malaise3484,species
Quadrus,Quadrus cerialis,species
Macroscelides,Macroscelides proboscideus,species
Agrypon,Agrypon flexorium,species
Filistatidae,Filistata,genus
Neocallicrania,Neocallicrania serrata,species
Aspergillus,Aspergillus restrictus,species
Dictyopharidae,Ranissus,genus
Stratiomyidae,Gabaza,genus
Bembecinus,Bembecinus tridens,species
Mantodea,Acanthopidae,family
Pherecydes,Pherecydes tuberculatus,species
Druentica,Druentica inscitaDHJ01,species
Bucconidae,Chelidoptera,genus
Hypochrysops,Hypochrysops chrysargyra,species
Culex,Culex pallidothorax,species
Staphylinidae,Myllaena,genus
Dicaelus,Dicaelus politus,species
Ephydridae,Polytrichophora,genus
Gymnobothrus,Gymnobothrus flexuosus,species
Mimallonidae,Macessoga,genus
Peleteria,Peleteria aenea,species
Gelechiidae,Aroga,genus
Dialipsis,Dialipsis jft02,species
Empididae,Empis,genus
Cicadidae,Parnkalla,genus
Microstomidae,Microstomum,genus
Amphibia,Gymnophiona,order
Tipula,Tipula serta,species
Neoconocephalus,Neoconocephalus affinis,species
Salticus,Salticus zebraneus,species
Cryptops,Cryptops hortensis,species
Aname,Aname sp.,species
Chrysomelidae,Calomicrus,genus
Depressariidae,Bleptochiton,genus
Coleoptera,Helophoridae,family
Rhipicephalus,Rhipicephalus rossicus,species
Bombycidae,Anticla,genus
Neanuridae,Neanura,genus
Cerambycidae,Lagocheirus,genus
Agelenidae,Calilena,genus
Epagoge,Epagoge grotiana,species
Colias,Colias interior,species
Piophilidae,Parapiophila,genus
Crambidae,Crocidophora,genus
Notodontidae,Drugera,genus
Lymantria,Lymantria dispar,species
Agrochola,Agrochola nitida,species
Chironephthya,Chironephthya sp.,species
Araneae,Sicariidae,family
